Project Type: Cut-In 08/20/2018 Buyer: Danielle Minchella x643 Analyst: Megan McDermott x322,,,,,,,,,,,"9/21/2018
1,0072607810201,,,,1,,,WINDROSE,,,,,SAGE PERFUME SAGE SWEET GRASS MEDIUM,,,,,,1.00,,,EA,,,,,,,,,3.22,,,,,,
2,0072607810200,,,,1,,,TRILOKA,,,,,SMUDGE-SAGE PINE PERFUME-MEDIUM,,,,,,1.00,,,EA,,,,,,,,,3.20,,,,,,
3,0072607850025,,,,1,,,WINDROSE,,,,,TRILOKA WHITE SAGE SMUDGE 6IN,,,,,,1.00,,,EA,,,,Jul 17 2016 1,,,,,3.20,,,,,,
4,0072607810199,,,,1,,,WINDROSE,,,,,SAGE CEDAR SWEETGRASS MEDIUM SMUDGE,,,,,,1.00,,,EA,,,,Jul 17 2016 1,,,,,3.20,,,,,,
5,0072607810332,,,,1,,,TRILOKA,,,,,INCESNE-PALO SANTO,,,,,,1.00,,,EA,,,,,,,,,3.25,,,,,,
6,0072607850024,,,,1,,,WINDROSE,,,,,TRILOKA ASSORTED MINI SMUDGE 3 PACK,,,,,,1.00,,,EA,,,,Jul 17 2016 1,,,,,3.23,,,,,,
7,0072607850671,,,,1,,,WINDROSE,,,,,TRILOKA MOUNTAIN SAGE MINI SMUDGE 3,,,,,,1.00,,,EA,,,,Jul 17 2016 1,,,,,3.23,,,,,,
8,0072607840011,,,,1,,,WINDROSE,,,,,TRILOKA WHITE SAGE MINI SMUDGE 3 PAC,,,,,,1.00,,,EA,,,,Jul 17 2016 1,,,,,3.23,,,,,,
Positio,,,,UPC,,Facings,,,,Brand,,,,,Long Description,,,,,,Size,,,UOM,,,,,Date,,,,Width,,,,
-----------   --------------------------------- ------------------------------------------------------------------------------------------------------------------ ------------ -------------------- ---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0072607810300,,,,1,,,WINDROSE,,,,,SAGE CEDAR LAVENDAR MINI 3 PACK SMUD,,,,,,1.00,,,EA,,,,Jul 17 2016 1,,,,,3.23,,,,,,
10,0079773464935,,,,2,,,EVOLUTION SALT CO,,,,,BULBS-SALT LAMP,,,,,,4.00,,,PK,,,,Sep 11 2016 1,,,,,2.05,,,,,,
11,0005138191315,,,,1,,,AURA CACIA,,,,,CAR ROOM DIFFUSER REFILL PADS 10CT,,,,,,1.00,,,EA,,,,Aug 21 2016 1,,,,,3.75,,,,,,
,,,,,---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totals:,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelf: 7,   Length: 4' 0.00"",    Height: 1' 0.00"",   Depth: 1' 8.00"",   Product: 3' 11.96""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0072607851060,,,,1,,,WINDROSE,,,,,VINE & FLOWER WOODEN BURNER,,,,,,1.00,,,EA,,,,Jul 17 2016 1,,,,,2.00,,,,,,
2,0072607850043,,,,1,,,WINDROSE,,,,,VINE & LEAF INCENSE HOLDER,,,,,,1.00,,,EA,,,,Jul 17 2016 1,,,,,2.00,,,,,,
3,0072607850244,,,,1,,,WINDROSE,,,,,PLAIN INCENSE HOLDER 10 INCH,,,,,,1.00,,,EA,,,,Jul 17 2016 1,,,,,2.00,,,,,,
4,0072607851043,,,,1,,,WINDROSE,,,,,BAMBOO INDIAN REDWOOD BOAT INCENSE H,,,,,,1.00,,,EA,,,,Jul 17 2016 1,,,,,2.00,,,,,,
5,0072607850199,,,,1,,,WINDROSE,,,,,PALMWOOD OM WOODEN BURNER,,,,,,1.00,,,EA,,,,Jul 17 2016 1,,,,,2.00,,,,,,
6,0072607850240,,,,1,,,WINDROSE,,,,,STAR WITH MOON INCENSE STAND,,,,,,1.00,,,EA,,,,Jul 17 2016 1,,,,,2.00,,,,,,
7,0072607810336,,,,1,,,TRILOKA,,,,,INCENSE-BEST SELLERS ASSORTED,,,,,,1.00,,,EA,,,,Jul 17 2016 1,,,,,2.70,,,,,,
8,0072607810002,,,,1,,,WINDROSE,,,,,TRILOKA ORIGINAL INCENSE ASSORTED FR,,,,,,1.00,,,EA,,,,Jul 17 2016 1,,,,,2.70,,,,,,
9,0072607810008,,,,1,,,WINDROSE,,,,,TRILOKA ORIGINAL INCENSE ASSORTED FR,,,,,,1.00,,,EA,,,,Jul 17 2016 1,,,,,2.70,,,,,,
10,0072607810042,,,,1,,,WINDROSE,,,,,TRILOKA ORIGINAL INCENSE PATCHOULI,,,,,,1.00,,,EA,,,,Jul 17 2016 1,,,,,2.70,,,,,,
11,0072607810110,,,,1,,,WINDROSE,,,,,TRILOKA ORIGINAL INCENSE FRANKINCENS,,,,,,1.00,,,EA,,,,Jul 17 2016 1,,,,,2.70,,,,,,
12,0072607810024,,,,1,,,WINDROSE,,,,,TRILOKA ORIGINAL INCENSE VANILLA BRE,,,,,,1.00,,,EA,,,,Jul 17 2016 1,,,,,2.70,,,,,,
13,0072607810082,,,,1,,,WINDROSE,,,,,TRILOKA ORIGINAL INCENSE SIERRA CEDA,,,,,,1.00,,,EA,,,,Jul 17 2016 1,,,,,2.70,,,,,,
14,0072607810010,,,,1,,,WINDROSE,,,,,TRILOKA ORIGINAL INCENSE EGYPTIAN MU,,,,,,1.00,,,EA,,,,Jul 17 2016 1,,,,,2.70,,,,,,
15,0072607810019,,,,1,,,WINDROSE,,,,,TRILOKA ORIGINAL INCENSE TIBETAN LOT,,,,,,1.00,,,EA,,,,Jul 17 2016 1,,,,,2.70,,,,,,
16,0072607810007,,,,1,,,WINDROSE,,,,,TRILOKA ORIGINAL INCENSE LAVENDER FI,,,,,,1.00,,,EA,,,,Jul 17 2016 1,,,,,2.70,,,,,,
17,0072607810005,,,,1,,,WINDROSE,,,,,TRILOKA ORIGINAL INCENSE HAWAIIAN HI,,,,,,1.00,,,EA,,,,Jul 17 2016 1,,,,,2.70,,,,,,
18,0072607810016,,,,1,,,WINDROSE,,,,,TRILOKA ORIGINAL INCENSE SANDALWOOD,,,,,,1.00,,,EA,,,,Jul 17 2016 1,,,,,2.70,,,,,,
19,0064084210900,,,,1,,,KUUMBA MADE,,,,,PERFUME-ROLL ON-ASSORTED FRAGRANCE,,,,,,0.13,,,OZ,,,,Jul 17 2016 1,,,,,0.70,,,,,,
20,0064084250011,,,,1,,,KUUMBA MADE,,,,,FRAGRANCE OIL-AMBER PASTE,,,,,,3.70,,,ML,,,,,,,,,0.70,,,,,,
21,0064084250101,,,,1,,,KUUMBA MADE,,,,,FRAGRANCE OIL-AMBER & MYRAH,,,,,,3.70,,,ML,,,,,,,,,0.70,,,,,,
22,0064084250251,,,,1,,,KUUMBA MADE,,,,,FRAGRANCE OIL-AMBER & SANDALWOOD,,,,,,3.70,,,ML,,,,,,,,,0.70,,,,,,
23,0064084250341,,,,1,,,KUUMBA MADE,,,,,FRAGRANCE OIL-ARABIAN SANDALWOOD,,,,,,3.70,,,ML,,,,,,,,,0.70,,,,,,
24,0064084250291,,,,1,,,KUUMBA MADE,,,,,FRAGRANCE OIL-ARABIAN ROSE,,,,,,3.70,,,ML,,,,,,,,,0.70,,,,,,
25,0064084250311,,,,1,,,KUUMBA MADE,,,,,FRAGRANCE OIL-BLACK COCONUT,,,,,,3.70,,,ML,,,,,,,,,0.70,,,,,,
26,0064084250781,,,,1,,,KUUMBA MADE,,,,,FRAGRANCE OIL-CREAMY COCONUT,,,,,,3.70,,,ML,,,,,,,,,0.70,,,,,,
27,0064084250321,,,,1,,,KUUMBA MADE,,,,,FRAGRANCE OIL-EGYPTIAN MUSK,,,,,,3.70,,,ML,,,,,,,,,0.70,,,,,,
28,0064084250441,,,,1,,,KUUMBA MADE,,,,,FRAGRANCE OIL-FRANKINCENSE & MYRAH,,,,,,3.70,,,ML,,,,,,,,,0.70,,,,,,
29,0064084250771,,,,1,,,KUUMBA MADE,,,,,FRAGRANCE OIL-LAVENDER LACE,,,,,,3.70,,,ML,,,,,,,,,0.70,,,,,,
30,0064084250361,,,,1,,,KUUMBA MADE,,,,,FRAGRANCE OIL-LILY OF THE VALLEY,,,,,,3.70,,,ML,,,,,,,,,0.70,,,,,,
31,0064084250381,,,,1,,,KUUMBA MADE,,,,,FRAGRANCE OIL-ORIENTAL MUSK,,,,,,3.70,,,ML,,,,,,,,,0.70,,,,,,
Positio,,,,UPC,,Facings,,,,Brand,,,,,Long Description,,,,,,Size,,,UOM,,,,,Date,,,,Width,,,,
-----------   --------------------------------- ------------------------------------------------------------------------------------------------------------------ ------------ -------------------- ---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,0064084250711,,,,1,,,,KUUMBA MADE,,,FRAGRANCE OIL-PERSIAN GARDEN,,,,,,3.70,,,,ML,,,,,,,,0.70,,,,,,,
33,0064084250111,,,,1,,,,KUUMBA MADE,,,FRAGRANCE OIL-PIKAKE LEI,,,,,,3.70,,,,ML,,,,,,,,0.70,,,,,,,
34,0064084250051,,,,1,,,,KUUMBA MADE,,,FRAGRANCE OIL-TUNISIAN JASMINE,,,,,,3.70,,,,ML,,,,,,,,0.70,,,,,,,
35,0064084250221,,,,1,,,,KUUMBA MADE,,,FRAGRANCE OIL-TUNISIAN PATCHOULI,,,,,,3.70,,,,ML,,,,,,,,0.70,,,,,,,
36,0064084250391,,,,1,,,,KUUMBA MADE,,,FRAGRANCE OIL-TUNISIAN OPIUM,,,,,,3.70,,,,ML,,,,,,,,0.70,,,,,,,
37,0064084250761,,,,1,,,,KUUMBA MADE,,,FRAGRANCE OIL-VANILLA BEAN,,,,,,3.70,,,,ML,,,,,,,,0.70,,,,,,,
38,0064084250231,,,,1,,,,KUUMBA MADE,,,FRAGRANCE OIL-VANILLA MUSK,,,,,,3.70,,,,ML,,,,,,,,0.70,,,,,,,
39,0064084250271,,,,1,,,,KUUMBA MADE,,,FRAGRANCE OIL-WATER GODDESS,,,,,,3.70,,,,ML,,,,,,,,0.70,,,,,,,
40,0064084250741,,,,1,,,,KUUMBA MADE,,,FRAGRANCE OIL-WATER LILY,,,,,,3.70,,,,ML,,,,,,,,0.70,,,,,,,
41,0064084250041,,,,1,,,,KUUMBA MADE,,,FRAGRANCE OIL-WHITE GINGER,,,,,,3.70,,,,ML,,,,,,,,0.70,,,,,,,
42,0064084250021,,,,1,,,,KUUMBA MADE,,,FRAGRANCE OIL-WIND DANCER,,,,,,3.70,,,,ML,,,,,,,,0.70,,,,,,,
43,0064084250721,,,,1,,,,KUUMBA MADE,,,FRAGRANCE OIL-ZEN RAIN,,,,,,3.70,,,,ML,,,,,,,,0.70,,,,,,,
,,,,,---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totals:,,,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelf: 8,   Length: 4' 0.00"",    Height: 0' 9.50"",   Depth: 1' 8.00"",   Product: 3' 11.97""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0005138191336,,,,1,,,AURA CACIA,,,,,USB ESSENTIAL OIL DIFFUSER,,,,,,1.00,,,EA,,,,Sep 11 2016 1,,,,,4.65,,,,,,
2,0005138191338,,,,1,,,AURA CACIA,,,,,ESSENTIAL OIL DIFFUSER,,,,,,1.00,,,EA,,,,Sep 11 2016 1,,,,,7.40,,,,,,
3,0063687401146,,,,1,,,EVERYONE,,,,,AROMATHERAPY DIFFUSER,,,,,,1.00,,,EA,,,,,,,,,5.25,,,,,,
4,0081190901545,,,,1,,,GREEN AIR,,,,,ESSENTIAL OIL DIFFUSER-USB-BREEZY,,,,,,1.00,,,EA,,,,,,,,,4.85,,,,,,
5,0081190901674,,,,1,,,GREEN AIR,,,,,ESSENTIAL OIL DIFFUSER-VICTORIAN MTL,,,,,,1.00,,,EA,,,,,,,,,5.00,,,,,,
6,0081190901589,,,,1,,,GREEN AIR,,,,,ESSENTIAL OIL DIFFUSER-BAMBOO,,,,,,1.00,,,EA,,,,,,,,,4.00,,,,,,
7,0060972258580,,,,1,,,EVOLUTION SALT CO,,,,,LAMP-SALT-AROMATHERAPY,,,,,,1.00,,,EA,,,,Sep  4 2016 1,,,,,5.40,,,,,,
8,0079773449390,,,,1,,,EVOLUTION SALT CO,,,,,LAMP-SALT-SMALL,,,,,,1.00,,,EA,,,,Sep 11 2016 1,,,,,5.40,,,,,,
9,0061056347085,,,,1,,,EVOLUTION SALT CO,,,,,LAMP-SALT-USB MULTI COLOR,,,,,,1.00,,,EA,,,,Aug 21 2016 1,,,,,4.40,,,,,,
,,,,,---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totals:,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelf: 9,   Length: 4' 0.00"",    Height: 0' 6.50"",   Depth: 1' 8.00"",   Product: 3' 11.79""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0005138191144,,,,2,,,AURA CACIA,,,,,SWEET ALMOND MASSAGE OIL,,,,,,4.00,,,FOZ,,,,Jul 17 2016 1,,,,,1.55,,,,,,
2,0005138190607,,,,1,,,AURA CACIA,,,,,ORGANIC SKIN CARE OIL SWEET ALMOND,,,,,,4.00,,,FOZ,,,,Jul 17 2016 1,,,,,1.55,,,,,,
3,0005138190380,,,,1,,,AURA CACIA,,,,,OIL-ORG-SHEA NUT,,,,,,4.00,,,FOZ,,,,,,,,,1.55,,,,,,
4,0005138191380,,,,1,,,AURA CACIA,,,,,OIL-SHEA NUT,,,,,,4.00,,,FOZ,,,,,,,,,1.55,,,,,,
5,0005138190609,,,,1,,,AURA CACIA,,,,,ORGANIC SKIN CARE OIL SESAME,,,,,,4.00,,,FOZ,,,,Jul 17 2016 1,,,,,1.55,,,,,,
6,0005138191198,,,,1,,,AURA CACIA,,,,,SESAME NATURAL SKIN CARE OIL,,,,,,4.00,,,FOZ,,,,Jul 17 2016 1,,,,,1.55,,,,,,
7,0005138190608,,,,1,,,AURA CACIA,,,,,ORGANIC SKIN CARE OIL JOJOBA,,,,,,4.00,,,FOZ,,,,Jul 17 2016 1,,,,,1.55,,,,,,
8,0005138191172,,,,2,,,AURA CACIA,,,,,JOJOBA MASSAGE OIL,,,,,,4.00,,,FOZ,,,,Jul 17 2016 1,,,,,1.55,,,,,,
9,0005138190382,,,,1,,,AURA CACIA,,,,,OIL-ORGANIC-HEMP SEED,,,,,,4.00,,,FOZ,,,,,,,,,1.55,,,,,,
Positio,,,,UPC,,Facings,,,,Brand,,,,,Long Description,,,,,,Size,,,UOM,,,,,Date,,,,Width,,,,
-----------   --------------------------------- ------------------------------------------------------------------------------------------------------------------ ------------ -------------------- ---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0005138191196,,,,1,,,AURA CACIA,,,,,AVOCADO OIL,,,,,,4.00,,,FOZ,,,,Jul 17 2016 1,,,,,1.55,,,,,,
11,0005138191170,,,,1,,,AURA CACIA,,,,,APRICOT MASSAGE OIL,,,,,,4.00,,,FOZ,,,,Jul 17 2016 1,,,,,1.55,,,,,,
12,0005138188618,,,,2,,,AURA CACIA,,,,,RELAXING LAVENDER BODY OIL,,,,,,4.00,,,FOZ,,,,Jul 17 2016 1,,,,,1.55,,,,,,
13,0005138190140,,,,1,,,AURA CACIA,,,,,COCONUT OIL-ORGANIC-UNREFINED,,,,,,6.25,,,OZ,,,,,,,,,3.64,,,,,,
14,0073373907683,,,,2,,,NOW,,,,,PURE COCONUT OIL,,,,,,7.00,,,FOZ,,,,Jul 17 2016 1,,,,,2.87,,,,,,
15,0073373907760,,,,1,,,NOW,,,,,SOFT COCOA BUTTER WITH JOJOBA OIL,,,,,,6.50,,,FOZ,,,,Jul 17 2016 1,,,,,2.87,,,,,,
16,0073373907680,,,,1,,,NOW,,,,,PURE COCOA BUTTER,,,,,,7.00,,,FOZ,,,,Jul 17 2016 1,,,,,2.87,,,,,,
17,0005138184627,,,,1,,,AURA CACIA,,,,,COCOA BUTTER-PURE-JAR,,,,,,4.00,,,FOZ,,,,Jul 17 2016 1,,,,,2.86,,,,,,
18,0007989604946,,,,2,,,QUEEN HELENE,,,,,COCOA BUTTER 100%,,,,,,1.00,,,OZ,,,,Jul 17 2016 1,,,,,1.05,,,,,,
19,0084321617100,,,,1,,,TRU MELANGE,,,,,BEESWAX,,,,,,5.00,,,OZ,,,,Oct 30 2016 1,,,,,2.30,,,,,,
,,,,,---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totals:,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelf: 10,   Length: 4' 0.00"",    Height: 0' 5.50"",   Depth: 1' 8.00"",   Product: 3' 11.94""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0005138191314,,,,1,,,AURA CACIA,,,,,AROMATHERAPY CAR DIFFUSER,,,,,,1.00,,,EA,,,,Jul 17 2016 1,,,,,2.55,,,,,,
2,0005138191304,,,,1,,,AURA CACIA,,,,,AROMATHERAPY ROOM DIFFUSER,,,,,,0.47,,,EA,,,,Jul 17 2016 1,,,,,2.75,,,,,,
3,0005138191364,,,,1,,,AURA CACIA,,,,,JAR-AMBER-EMPTY,,,,,,4.00,,,FOZ,,,,Jul 17 2016 1,,,,,2.60,,,,,,
4,0005138191363,,,,2,,,AURA CACIA,,,,,BOTTLE-EMPTY-ROLL ON,,,,,,0.31,,,FOZ,,,,Jul 17 2016 1,,,,,0.90,,,,,,
5,0005138191360,,,,1,,,AURA CACIA,,,,,BOTTLE-EMPTY-AMBER,,,,,,2.00,,,FOZ,,,,Jul 17 2016 1,,,,,1.55,,,,,,
6,0005138191362,,,,1,,,AURA CACIA,,,,,BOTTLE-EMPTY-AMBER,,,,,,4.00,,,FOZ,,,,Jul 17 2016 1,,,,,1.95,,,,,,
7,0005138191361,,,,2,,,AURA CACIA,,,,,BOTTLE-EMPTY-MISTER,,,,,,2.00,,,FOZ,,,,Jul 17 2016 1,,,,,1.55,,,,,,
8,0065267093754,,,,1,,,NATURE'S DISTRIBUTION,,,,,JAR-CLEAR-CLASP-7 OZ,,,,,,7.00,,,OZ,,,,,,,,,3.20,,,,,,
9,0065267093752,,,,2,,,NATURE'S DISTRIBUTION,,,,,ROLLER-ROLL ON W/ STEEL-AMBER-10 ML,,,,,,10.00,,,ML,,,,,,,,,0.80,,,,,,
10,0071317978968,,,,1,,,NATURE'S DISTRIBUTION,,,,,BOTTLE-DROPPER-AMBER-.5 OZ,,,,,,0.50,,,OZ,,,,,,,,,1.00,,,,,,
11,0071317978963,,,,1,,,NATURE'S DISTRIBUTION,,,,,BOTTLE-DROPPER-AMBER-1 OZ,,,,,,1.00,,,OZ,,,,,,,,,1.30,,,,,,
12,0070148556863,,,,1,,,NATURE'S DISTRIBUTION,,,,,BOTTLE-SPRAY-AMBER-1 OZ,,,,,,1.00,,,OZ,,,,,,,,,1.30,,,,,,
13,0070148556865,,,,1,,,NATURE'S DISTRIBUTION,,,,,BOTTLE-SPRAY-AMBER-2 OZ,,,,,,2.00,,,OZ,,,,,,,,,1.55,,,,,,
14,0065267093751,,,,1,,,NATURE'S DISTRIBUTION,,,,,BOTTLE-SPRAYER-PUMP-AMBER-4 OZ,,,,,,4.00,,,OZ,,,,,,,,,1.95,,,,,,
15,0065267093753,,,,2,,,NATURE'S DISTRIBUTION,,,,,ROLLER-ROLL ON W/ STEEL-10 ML,,,,,,10.00,,,ML,,,,,,,,,0.80,,,,,,
16,0071317978967,,,,1,,,NATURE'S DISTRIBUTION,,,,,BOTTLE-DROPPER-BLUE-.5 OZ,,,,,,0.50,,,OZ,,,,,,,,,1.00,,,,,,
17,0071317978962,,,,1,,,NATURE'S DISTRIBUTION,,,,,BOTTLE-DROPPER-BLUE-1 OZ,,,,,,1.00,,,OZ,,,,,,,,,1.30,,,,,,
18,0071317978965,,,,1,,,NATURE'S DISTRIBUTION,,,,,BOTTLE-SPRAY-BLUE-1 OZ,,,,,,1.00,,,OZ,,,,,,,,,1.30,,,,,,
19,0071317978958,,,,1,,,NATURE'S DISTRIBUTION,,,,,BOTTLE-SPRAY-BLUE-2 OZ,,,,,,2.00,,,OZ,,,,,,,,,1.55,,,,,,
20,0070148556867,,,,1,,,NATURE'S DISTRIBUTION,,,,,BOTTLE-PUMP SPRAYER-BLUE-4 OZ,,,,,,4.00,,,OZ,,,,,,,,,1.95,,,,,,
21,0063408448043,,,,1,,,BADGER BALM,,,,,STICK-HEADACHE SOOTHER-ORGANIC,,,,,,0.60,,,OZ,,,,Jul 17 2016 1,,,,,3.50,,,,,,
22,0063408448041,,,,1,,,BADGER BALM,,,,,STICK-YOGA & MEDITATION-ORGANIC,,,,,,0.60,,,OZ,,,,Jul 17 2016 1,,,,,3.50,,,,,,
23,0063408448044,,,,1,,,BADGER BALM,,,,,STICK-STRESS SOOTHER-ORGANIC,,,,,,0.60,,,OZ,,,,Jul 17 2016 1,,,,,3.50,,,,,,
,,,,,---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Positio,,,,UPC,,Facings,,,,Brand,,,,,Long Description,,,,,,Size,,,UOM,,,,,Date,,,,Width,,,,
"-----------
Totals:",,,"--------------------------------- ------------------------------------------------------------------------------------------------------------------ ------------ -------------------- ---------------
27",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelf: 11,   Length: 4' 0.00"",    Height: 0' 6.50"",   Depth: 1' 8.00"",   Product: 3' 11.76""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0005138188143,,,,1,,,AURA CACIA,,,,,ESSENTIAL OIL BLEND-HOME-PETAL POWER,,,,,,2.00,,,FOZ,,,,Sep 11 2016 1,,,,,1.50,,,,,,
2,0005138188141,,,,1,,,AURA CACIA,,,,,ESSENTIAL OIL BLEND-HOME-MAIN SQUEEZ,,,,,,2.00,,,FOZ,,,,Sep 11 2016 1,,,,,1.50,,,,,,
3,0005138188144,,,,1,,,AURA CACIA,,,,,ESSENTIAL OIL BLEND-HOME-KEEP FRESH,,,,,,2.00,,,FOZ,,,,Sep 11 2016 1,,,,,1.50,,,,,,
4,0005138188142,,,,1,,,AURA CACIA,,,,,ESSENTIAL OIL BLEND-HOME-DOWN TO ERT,,,,,,2.00,,,FOZ,,,,Sep 18 2016 1,,,,,1.50,,,,,,
5,0005138188654,,,,1,,,AURA CACIA,,,,,AROMATHERAPY MIST-PILLOW POTION,,,,,,2.00,,,OZ,,,,Jul 17 2016 1,,,,,1.50,,,,,,
6,0005138188655,,,,1,,,AURA CACIA,,,,,ESSENTIAL SOLUTIONS MIST-CHILL PILL,,,,,,2.00,,,OZ,,,,Jul 17 2016 1,,,,,1.50,,,,,,
7,0005138188658,,,,1,,,AURA CACIA,,,,,ESSENTIAL SOLUTIONS MIST-PANIC BTTN,,,,,,2.00,,,OZ,,,,Jul 17 2016 1,,,,,1.50,,,,,,
8,0005138188635,,,,1,,,AURA CACIA,,,,,PEACEFUL PATCHOULI & SWT ORANGE MIST,,,,,,4.00,,,OZ,,,,Jul 17 2016 1,,,,,1.90,,,,,,
9,0005138188242,,,,1,,,AURA CACIA,,,,,CLEARING EUCALYPTUS MIST,,,,,,4.00,,,OZ,,,,Jul 17 2016 1,,,,,1.90,,,,,,
10,0005138188240,,,,1,,,AURA CACIA,,,,,REFRESHING PEPPERMINT MIST,,,,,,4.00,,,OZ,,,,Jul 17 2016 1,,,,,1.90,,,,,,
11,0005138188636,,,,2,,,AURA CACIA,,,,,RELAXING LAVENDER MIST,,,,,,4.00,,,OZ,,,,Jul 17 2016 1,,,,,1.90,,,,,,
12,0066320424160,,,,1,,,INDIGO WILD,,,,,ZUM MIST LAVENDER,,,,,,4.00,,,FOZ,,,,,,,,,1.80,,,,,,
13,0066320421010,,,,1,,,INDIGO WILD,,,,,ZUM MIST LAVENDER LEMON,,,,,,4.00,,,FOZ,,,,Jul 17 2016 1,,,,,1.80,,,,,,
14,0066320424182,,,,1,,,INDIGO WILD,,,,,ZUM MIST FRANKINCENSE-LAVENDER,,,,,,4.00,,,FOZ,,,,Jul 17 2016 1,,,,,1.80,,,,,,
15,0066320421055,,,,2,,,INDIGO WILD,,,,,ZUM MIST FRANKINCENSE & MYRRH,,,,,,4.00,,,FOZ,,,,Jul 17 2016 1,,,,,1.80,,,,,,
16,0066320421016,,,,1,,,INDIGO WILD,,,,,ZUM MIST SANDALWOOD CITRUS,,,,,,4.00,,,FOZ,,,,Jul 17 2016 1,,,,,1.80,,,,,,
17,0066320421015,,,,1,,,INDIGO WILD,,,,,ZUM MIST-PATCHOULI,,,,,,4.00,,,FOZ,,,,Jul 24 2016 1,,,,,1.80,,,,,,
18,0066320421014,,,,1,,,INDIGO WILD,,,,,ZUM MIST ROSEMARY MINT,,,,,,4.00,,,FOZ,,,,Jul 17 2016 1,,,,,1.80,,,,,,
19,0066320424187,,,,1,,,INDIGO WILD,,,,,ZUM MIST-SEA SALT,,,,,,4.00,,,FOZ,,,,Jul 17 2016 1,,,,,1.80,,,,,,
20,0084885800602,,,,1,,,POO-POURRI,,,,,TOILET SPRAY-TROPICAL HIBISCUS,,,,,,2.00,,,FOZ,,,,Sep 25 2016 1,,,,,2.00,,,,,,
21,0084885800342,,,,1,,,POO-POURRI,,,,,TOILET SPRAY-ORIGINAL CITRUS,,,,,,2.00,,,FOZ,,,,Sep 25 2016 1,,,,,2.00,,,,,,
22,0084885800358,,,,1,,,POO-POURRI,,,,,TOILET SPRAY-LAVENDER VANILLA,,,,,,2.00,,,FOZ,,,,Sep 25 2016 1,,,,,2.00,,,,,,
23,0084885800351,,,,1,,,POO-POURRI,,,,,TOILET SPRAY-VANILLA MINT,,,,,,2.00,,,FOZ,,,,Sep 25 2016 1,,,,,2.00,,,,,,
